Assignment_ID,EquipmentType_ID,X_Coord,Y_Coord,Antenna_Height_metres,Frequency_MHz,Bandwidth_MHz,Start,Finish,Situation_ID
1365043,2,519840,196800,5,742.125,0.2,02/01/2014 00:00,24/01/2014 23:59,I
1365044,2,519840,196800,5,743.5,0.2,02/01/2014 00:00,24/01/2014 23:59,I
1365428,2,533260,180150,5,626.675,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365429,2,533260,180150,5,627.275,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365430,2,533260,180150,5,628.375,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365431,2,533260,180150,5,638.5,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365432,2,533260,180150,5,638.9,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365433,2,533260,180150,5,639.425,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365434,2,533260,180150,5,640.075,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365435,2,533260,180150,5,615.3,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365436,2,533260,180150,5,640.5,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365437,2,533260,180150,5,641.075,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365438,2,533260,180150,5,641.85,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365439,2,533260,180150,5,642.3,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365440,2,533260,180150,5,643.05,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365441,2,533260,180150,5,644.675,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365442,2,533260,180150,5,645.35,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365443,2,533260,180150,5,646.5,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365444,2,533260,180150,5,646.875,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365445,2,533260,180150,5,647.375,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365446,2,533260,180150,5,648,0.2,19/12/2013 00:00,18/12/2014 23:59,I
1365704,2,532300,180100,5,590.1,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365705,2,532300,180100,5,590.55,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365706,2,532300,180100,5,591.45,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365707,2,532300,180100,5,592.85,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365708,2,532300,180100,5,594.15,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365709,2,532300,180100,5,594.9,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365710,2,532300,180100,5,595.95,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365711,2,532300,180100,5,596.55,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365712,2,532300,180100,5,663.41,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365713,2,532300,180100,5,664.855,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365714,2,532300,180100,5,665.505,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365715,2,532300,180100,5,668.055,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365716,2,532300,180100,5,669.16,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365717,2,532300,180100,5,662.485,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365718,2,532300,180100,5,669.655,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365719,2,532300,180100,5,662.145,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365720,2,532300,180100,5,766.1,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365721,2,532300,180100,5,773.8,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365722,2,532300,180100,5,781.7,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1365723,2,532300,180100,5,789.8,0.2,17/11/2013 00:00,22/02/2014 23:59,I
1369150,2,517089,131743,5,614.5,0.2,15/11/2013 00:00,14/11/2014 23:59,I
1369337,2,527750,177160,5,634,8,12/11/2013 00:00,27/05/2014 23:59,I
1369338,2,527750,177160,5,658,8,12/11/2013 00:00,27/05/2014 23:59,I
1371364,2,428866,442949,5,665,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371382,2,428866,442949,5,640.2,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371383,2,428866,442949,5,644,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1374252,2,528879,181608,5,650,8,01/01/2014 00:00,31/12/2014 23:59,I
1374253,2,528879,181608,5,658,8,01/01/2014 00:00,31/12/2014 23:59,I
1374254,2,528879,181608,5,666,8,01/01/2014 00:00,31/12/2014 23:59,I
1387170,2,528879,181608,5,750.1,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387171,2,528879,181608,5,751.6,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387172,2,528879,181608,5,752.15,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387173,2,528879,181608,5,754,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387174,2,528879,181608,5,755.65,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387175,2,528879,181608,5,758.15,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387176,2,528879,181608,5,760.3,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387177,2,528879,181608,5,761.4,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387178,2,528879,181608,5,767.8,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387179,2,528879,181608,5,770.9,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387180,2,528879,181608,5,773.7,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387181,2,528879,181608,5,777,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387182,2,528879,181608,5,780.65,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387183,2,528879,181608,5,781.3,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387184,2,528879,181608,5,750.6,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387185,2,528879,181608,5,754.6,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387186,2,528879,181608,5,759.4,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387187,2,528879,181608,5,765.25,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387188,2,528879,181608,5,771.75,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387189,2,528879,181608,5,777.95,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1387218,2,528879,181608,5,473.8,7.6,01/01/2014 00:00,31/12/2014 23:59,I
1387219,2,528879,181608,5,562,8,01/01/2014 00:00,31/12/2014 23:59,I
1387974,2,528879,181608,5,625.4,0.2,06/01/2014 00:00,31/12/2014 23:59,I
1370923,2,436785,332230,5,522,8,01/01/2014 00:00,31/12/2014 23:59,I
1380072,2,388250,347480,5,632.55,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380073,2,388250,347480,5,633.6,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380074,2,388250,347480,5,634.5,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380075,2,388250,347480,5,636.1,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380076,2,388250,347480,5,637.05,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380077,2,388250,347480,5,637.65,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380078,2,388250,347480,5,654.15,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380079,2,388250,347480,5,655.3,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380080,2,388250,347480,5,655.9,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380081,2,388250,347480,5,657.95,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380082,2,388250,347480,5,658.85,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380083,2,388250,347480,5,660.55,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380084,2,388250,347480,5,661.25,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380085,2,388250,347480,5,661.6,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1377468,2,292061,92517,5,622.5,0.2,01/12/2013 00:00,30/11/2014 23:59,I
1377469,2,292061,92517,5,623.375,0.2,01/12/2013 00:00,30/11/2014 23:59,I
1377470,2,292061,92517,5,624.925,0.2,01/12/2013 00:00,30/11/2014 23:59,I
1377471,2,292061,92517,5,626.075,0.2,01/12/2013 00:00,30/11/2014 23:59,I
1377472,2,292061,92517,5,626.675,0.2,01/12/2013 00:00,30/11/2014 23:59,I
1377473,2,292061,92517,5,628.025,0.2,01/12/2013 00:00,30/11/2014 23:59,I
1377474,2,292061,92517,5,627.475,0.2,01/12/2013 00:00,30/11/2014 23:59,I
1377475,2,292061,92517,5,629.125,0.2,01/12/2013 00:00,30/11/2014 23:59,I
1377476,2,292061,92517,5,622.875,0.2,01/12/2013 00:00,30/11/2014 23:59,I
1377477,2,292061,92517,5,624,0.2,01/12/2013 00:00,30/11/2014 23:59,I
1377478,2,292061,92517,5,624.4,0.2,01/12/2013 00:00,30/11/2014 23:59,I
1377479,2,292061,92517,5,625.625,0.2,01/12/2013 00:00,30/11/2014 23:59,I
1380055,2,388250,347480,5,534.3,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380063,2,388250,347480,5,534.85,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380064,2,388250,347480,5,538.1,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380065,2,388250,347480,5,538.4,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380066,2,388250,347480,5,539.55,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380067,2,388250,347480,5,540.5,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380068,2,388250,347480,5,540.9,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380069,2,388250,347480,5,541.25,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380070,2,388250,347480,5,630.2,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1380071,2,388250,347480,5,631.2,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1367749,2,473374,286815,5,634,8,15/11/2013 00:00,14/11/2014 23:59,I
1363609,2,255832,674517,5,638.75,0.2,16/12/2013 00:00,15/12/2014 23:59,I
1380766,2,407162,286049,5,535.175,0.2,01/11/2013 00:00,31/10/2014 23:59,I
1380767,2,407162,286049,5,536.625,0.2,01/11/2013 00:00,31/10/2014 23:59,I
1380768,2,407162,286049,5,537.575,0.2,01/11/2013 00:00,31/10/2014 23:59,I
1380769,2,407162,286049,5,538.9,0.2,01/11/2013 00:00,31/10/2014 23:59,I
1380770,2,407162,286049,5,540.65,0.2,01/11/2013 00:00,31/10/2014 23:59,I
1380771,2,407162,286049,5,541.85,0.2,01/11/2013 00:00,31/10/2014 23:59,I
1385097,2,484303,163778,5,725.375,0.2,13/01/2014 00:00,12/01/2015 23:59,I
1385098,2,484303,163778,5,726,0.2,13/01/2014 00:00,12/01/2015 23:59,I
1385099,2,484303,163778,5,728.125,0.2,13/01/2014 00:00,12/01/2015 23:59,I
1385792,2,325867,670651,5,642,8,01/01/2014 00:00,31/12/2014 23:59,I
1381318,2,257844,57919,5,614.5,0.2,12/12/2013 00:00,11/12/2014 23:59,I
1381319,2,257844,57919,5,614.9,0.2,12/12/2013 00:00,11/12/2014 23:59,I
1381320,2,257844,57919,5,615.4,0.2,12/12/2013 00:00,11/12/2014 23:59,I
1388625,2,388250,347480,5,510.35,0.2,08/01/2014 00:00,18/01/2014 23:59,I
1370873,2,530941,182165,5,680.925,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370874,2,530941,182165,5,682.35,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370875,2,530941,182165,5,682.95,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370876,2,530941,182165,5,683.85,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370877,2,530941,182165,5,694.7,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370878,2,530941,182165,5,695,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370879,2,530941,182165,5,695.35,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370880,2,530941,182165,5,695.75,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370881,2,530941,182165,5,696.2,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370882,2,530941,182165,5,696.7,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370883,2,530941,182165,5,697.8,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370884,2,530941,182165,5,698.8,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370885,2,530941,182165,5,699.6,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370886,2,530941,182165,5,700.2,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370887,2,530941,182165,5,700.75,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370888,2,530941,182165,5,710.6,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370889,2,530941,182165,5,710.9,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370890,2,530941,182165,5,711.25,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370892,2,530941,182165,5,786.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370893,2,530941,182165,5,787.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370912,2,531131,182458,5,631.75,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1370913,2,531131,182458,5,636.05,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371120,2,322900,124800,5,638.4,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371121,2,322900,124800,5,649.2,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371467,2,532878,181864,5,774.3,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371468,2,532878,181864,5,774.8,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371469,2,532878,181864,5,775.55,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371470,2,532878,181864,5,777.175,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371471,2,532878,181864,5,781.55,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371472,2,532878,181864,5,783.55,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371473,2,532878,181864,5,786.175,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371474,2,532878,181864,5,787.3,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371484,2,532878,181864,5,742.125,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371488,2,532878,181864,5,743.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371489,2,532878,181864,5,744.375,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371490,2,532878,181864,5,745.375,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371491,2,532878,181864,5,746.875,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371492,2,532878,181864,5,747.125,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371493,2,532878,181864,5,747.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1371494,2,532878,181864,5,751,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1372825,2,496745,198424,5,627.9,0.2,03/01/2014 00:00,02/01/2015 23:59,I
1372826,2,496745,198424,5,626.5,0.2,03/01/2014 00:00,02/01/2015 23:59,I
1372827,2,496745,198424,5,622.1,0.2,03/01/2014 00:00,02/01/2015 23:59,I
1372828,2,257916,662462,5,618,8,03/01/2014 00:00,02/01/2015 23:59,I
1373243,2,271393,197279,5,614.75,0.2,06/01/2014 00:00,05/01/2015 23:59,I
1373245,2,506797,162858,5,734.4,0.2,04/01/2014 00:00,03/01/2015 23:59,I
1373246,2,506797,162858,5,734.95,0.2,04/01/2014 00:00,03/01/2015 23:59,I
1373247,2,506797,162858,5,735.75,0.2,04/01/2014 00:00,03/01/2015 23:59,I
1373248,2,506797,162858,5,735.65,0.2,04/01/2014 00:00,03/01/2015 23:59,I
1373249,2,506797,162858,5,739,0.2,04/01/2014 00:00,03/01/2015 23:59,I
1373250,2,506797,162858,5,739.5,0.2,04/01/2014 00:00,03/01/2015 23:59,I
1373251,2,506797,162858,5,735.4,0.2,04/01/2014 00:00,03/01/2015 23:59,I
1373252,2,506797,162858,5,737.7,0.2,04/01/2014 00:00,03/01/2015 23:59,I
1373491,2,537480,180230,5,655.5,0.2,18/11/2013 00:00,14/11/2014 23:59,I
1373492,2,537480,180230,5,658,0.2,18/11/2013 00:00,14/11/2014 23:59,I
1373493,2,537480,180230,5,658.375,0.2,18/11/2013 00:00,14/11/2014 23:59,I
1373494,2,537480,180230,5,659.25,0.2,18/11/2013 00:00,14/11/2014 23:59,I
1374266,2,530100,179100,5,667.125,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1376877,2,258644,665309,5,516,0.2,14/01/2014 00:00,13/01/2015 23:59,I
1376878,2,258644,665309,5,516.4,0.2,14/01/2014 00:00,13/01/2015 23:59,I
1377072,2,443584,391259,5,672.1,0.2,26/11/2013 00:00,25/11/2014 23:59,I
1377073,2,443584,391259,5,672.45,0.2,26/11/2013 00:00,25/11/2014 23:59,I
1377074,2,443584,391259,5,672.9,0.2,26/11/2013 00:00,25/11/2014 23:59,I
1377075,2,443584,391259,5,673.45,0.2,26/11/2013 00:00,25/11/2014 23:59,I
1377076,2,443584,391259,5,673.85,0.2,26/11/2013 00:00,25/11/2014 23:59,I
1377077,2,443584,391259,5,674.35,0.2,26/11/2013 00:00,25/11/2014 23:59,I
1377078,2,443584,391259,5,674.95,0.2,26/11/2013 00:00,25/11/2014 23:59,I
1377079,2,443584,391259,5,676.15,0.2,26/11/2013 00:00,25/11/2014 23:59,I
1377080,2,443584,391259,5,676.8,0.2,26/11/2013 00:00,25/11/2014 23:59,I
1377081,2,443584,391259,5,694.6,0.2,26/11/2013 00:00,25/11/2014 23:59,I
1377082,2,443584,391259,5,695.3,0.2,26/11/2013 00:00,25/11/2014 23:59,I
1377083,2,443584,391259,5,696.15,0.2,26/11/2013 00:00,25/11/2014 23:59,I
1378007,2,407001,286200,5,659.15,0.2,12/12/2013 00:00,04/02/2014 23:59,I
1378008,2,407001,286200,5,659.575,0.2,12/12/2013 00:00,04/02/2014 23:59,I
1380991,2,530941,182165,5,742.8,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1381316,2,537515,189298,5,614.5,0.2,02/01/2014 00:00,01/01/2015 23:59,I
1385470,2,500279,158986,5,655.5,0.2,20/12/2013 00:00,19/12/2014 23:59,I
1385471,2,500279,158986,5,665.5,0.2,20/12/2013 00:00,19/12/2014 23:59,I
1385472,2,500279,158986,5,670.5,0.2,20/12/2013 00:00,19/12/2014 23:59,I
1385473,2,500279,158986,5,675.5,0.2,20/12/2013 00:00,19/12/2014 23:59,I
1385790,2,327934,671582,5,642,8,01/01/2014 00:00,31/12/2014 23:59,I
1353600,2,509700,428900,5,638.8,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353601,2,509700,428900,5,639.62,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353602,2,509700,428900,5,640.9,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353603,2,509700,428900,5,641.95,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353604,2,509700,428900,5,642.85,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353605,2,509700,428900,5,643.45,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354337,2,523130,180950,5,625.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354338,2,523130,180950,5,729.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354339,2,523130,180950,5,647.125,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354340,2,523130,180950,5,647.875,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354341,2,523130,180950,5,650,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354342,2,523130,180950,5,651.15,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354343,2,523130,180950,5,652.675,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354344,2,523130,180950,5,653.575,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354345,2,523130,180950,5,662.1,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354346,2,523130,180950,5,662.55,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354347,2,523130,180950,5,658.725,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354348,2,523130,180950,5,622.1,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354349,2,523130,180950,5,622.525,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354350,2,523130,180950,5,623.125,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354351,2,523130,180950,5,623.9,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354352,2,523130,180950,5,626.1,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354353,2,523130,180950,5,628.675,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354355,2,523130,180950,5,629.9,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354356,2,523130,180950,5,646.1,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354357,2,523130,180950,5,646.55,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354358,2,523130,180950,5,663.875,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354359,2,523130,180950,5,665.975,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354360,2,523130,180950,5,667.175,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354568,2,523197,180477,5,538,8,01/01/2014 00:00,31/12/2014 23:59,I
1354569,2,523197,180477,5,578,8,01/01/2014 00:00,31/12/2014 23:59,I
1354578,2,523197,180477,5,626,8,01/01/2014 00:00,31/12/2014 23:59,I
1354579,2,523197,180477,5,634,8,01/01/2014 00:00,31/12/2014 23:59,I
1354580,2,523197,180477,5,706,8,01/01/2014 00:00,31/12/2014 23:59,I
1354581,2,523197,180477,5,714,8,01/01/2014 00:00,31/12/2014 23:59,I
1354598,2,523197,180477,5,586,8,01/01/2014 00:00,31/12/2014 23:59,I
1354599,2,523197,180477,5,738,8,01/01/2014 00:00,31/12/2014 23:59,I
1354600,2,523197,180477,5,754,8,01/01/2014 00:00,31/12/2014 23:59,I
1354601,2,523197,180477,5,762,8,01/01/2014 00:00,31/12/2014 23:59,I
1354602,2,523197,180477,5,642,8,01/01/2014 00:00,31/12/2014 23:59,I
1354603,2,523197,180477,5,650,8,01/01/2014 00:00,31/12/2014 23:59,I
1354604,2,523197,180477,5,658,8,01/01/2014 00:00,31/12/2014 23:59,I
1354605,2,523197,180477,5,666,8,01/01/2014 00:00,31/12/2014 23:59,I
1354606,2,523197,180477,5,674,8,01/01/2014 00:00,31/12/2014 23:59,I
1354607,2,523197,180477,5,682,8,01/01/2014 00:00,31/12/2014 23:59,I
1354608,2,523197,180477,5,690,8,01/01/2014 00:00,31/12/2014 23:59,I
1354609,2,523197,180477,5,722,8,01/01/2014 00:00,31/12/2014 23:59,I
1354610,2,523197,180477,5,730,8,01/01/2014 00:00,31/12/2014 23:59,I
1354611,2,523197,180477,5,746,8,01/01/2014 00:00,31/12/2014 23:59,I
1354612,2,523197,180477,5,778,8,01/01/2014 00:00,31/12/2014 23:59,I
1354613,2,523197,180477,5,782.75,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354614,2,523197,180477,5,783.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354615,2,523197,180477,5,784.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354616,2,523197,180477,5,785.75,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354617,2,523197,180477,5,786,8,01/01/2014 00:00,31/12/2014 23:59,I
1354618,2,523197,180477,5,787.25,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354619,2,523197,180477,5,787.75,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354632,2,523197,180477,5,522,8,01/01/2014 00:00,31/12/2014 23:59,I
1354633,2,523197,180477,5,698,8,01/01/2014 00:00,31/12/2014 23:59,I
1354634,2,523197,180477,5,770,8,01/01/2014 00:00,31/12/2014 23:59,I
1353852,2,501300,179800,5,762,8,01/01/2014 00:00,31/12/2014 23:59,I
1354126,2,357800,173600,5,703.05,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354127,2,357800,173600,5,703.35,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354128,2,357800,173600,5,703.725,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354129,2,357800,173600,5,704.25,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354130,2,357800,173600,5,705,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354131,2,357800,173600,5,706.125,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354132,2,357800,173600,5,706.725,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354133,2,357800,173600,5,707.175,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354134,2,357800,173600,5,708.15,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354135,2,357800,173600,5,708.975,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354162,2,357800,173600,5,710.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354163,2,357800,173600,5,710.95,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354164,2,357800,173600,5,712.6,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354165,2,357800,173600,5,713.25,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354166,2,357800,173600,5,714.65,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354167,2,357800,173600,5,715.45,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354168,2,357800,173600,5,711.45,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1354169,2,357800,173600,5,712,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353278,2,406500,286400,5,783.25,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353321,2,406500,286400,5,686.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353322,2,406500,286400,5,687.175,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353323,2,406500,286400,5,687.625,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353324,2,406500,286400,5,688.15,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353325,2,406500,286400,5,688.9,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353326,2,406500,286400,5,689.95,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353327,2,406500,286400,5,690.85,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353355,2,406500,286400,5,783.75,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353356,2,406500,286400,5,785.25,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353357,2,406500,286400,5,786.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353358,2,406500,286400,5,787.5,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1353359,2,406500,286400,5,788.25,0.2,01/01/2014 00:00,31/12/2014 23:59,I
1388022,2,522909,208334,5,615.375,0.2,13/01/2014 00:00,12/01/2015 23:59,I
1388023,2,522909,208334,5,618.075,0.2,13/01/2014 00:00,12/01/2015 23:59,I
1388024,2,522909,208334,5,620,0.2,13/01/2014 00:00,12/01/2015 23:59,I
1388021,2,522909,208334,5,614.5,0.2,13/01/2014 00:00,12/01/2015 23:59,I
1384456,2,510670,224490,5,674,8,27/12/2013 00:00,20/01/2014 23:59,I
1384455,2,510670,224490,5,650,8,27/12/2013 00:00,20/01/2014 23:59,I
1382051,2,530941,182165,5,628.325,0.2,01/01/2014 00:00,31/12/2014 23:59,I
